Date	Air Temp Max(ºC)	Air Temp Min(ºC)	Air Temp Avg(ºC)	WindSp (km/day)	
12/1/2006	34.0	15.0	23.1	533	
12/2/2006	34.0	15.0	23.1	533	
12/3/2006	23.0	18.0	20.0	756	
12/4/2006	28.0	14.0	19.8	800	
12/5/2006	22.0	13.0	17.0	293	
12/6/2006	22.0	13.0	17.5	365	
12/7/2006	25.0	15.0	19.7	662	
12/8/2006	26.0	16.0	20.7	956	
12/9/2006	24.0	14.0	18.8	1027	
12/10/2006	25.0	16.0	20.9	951	
12/11/2006	36.0	16.0	27.6	622	
12/12/2006	26.0	13.0	17.8	431	
12/13/2006	27.0	13.0	17.6	400	
12/14/2006	22.0	14.0	17.1	547	
6/18/2008	12.0	7.0	9.1	320	
6/19/2008	17.0	9.0	11.6	178	
6/20/2008	19.0	7.0	14.3	240	
6/21/2008	20.0	10.0	13.7	382	
6/22/2008	23.0	9.0	14.3	293	
6/23/2008	14.0	7.0	10.4	187	
6/24/2008	14.0	7.0	10.4	187	
6/25/2008	14.0	7.0	10.4	187	
6/26/2008	17.0	9.0	12.0	356	
6/27/2008	17.0	9.0	12.0	356	
6/28/2008	17.0	9.0	12.0	356	
6/29/2008	23.0	12.0	17.1	209	
6/30/2008	30.0	13.0	21.7	151	
7/1/2008	22.0	11.0	16.3	293	
7/2/2008	12.0	11.0	11.5	311	
7/3/2008					
7/4/2008					
7/5/2008					
7/6/2008					
7/7/2008					
7/8/2008					
7/9/2008					
7/10/2008					
7/11/2008					
7/12/2008					
7/13/2008					
7/14/2008					
7/15/2008	16.0	12.0	14.2	347	
7/16/2008	13.0	11.0	12.3	382	
7/17/2008	13.0	11.0	12.3	382	
7/18/2008	22.0	6.0	13.3	298	
7/19/2008	13.0	2.0	7.7	253	
7/20/2008	20.0	2.0	10.1	124	
7/21/2008	18.0	1.0	9.7	258	
7/22/2008	23.0	6.0	12.7	249	
7/23/2008	26.0	8.0	15.0	285	
7/24/2008	26.0	8.0	15.0	285	
7/25/2008	16.0	0	10.4	320	
7/26/2008	16.0	8.0	10.6	249	
7/27/2008	19.0	7.0	10.5	276	
7/28/2008	24.0	13.0	18.3	204	
7/29/2008	21.0	9.0	12.6	173	
7/30/2008	18.0	8.0	13.3	360	
7/31/2008	18.0	8.0	13.6	556	
8/1/2008	18.0	12.0	15.1	693	
8/2/2008	21.0	11.0	15.4	493	
8/3/2008	21.0	11.0	15.4	493	
8/4/2008	21.0	11.0	15.4	493	
8/5/2008	21.0	11.0	15.4	493	
8/6/2008	21.0	11.0	15.4	493	
8/7/2008	21.0	11.0	15.4	493	
8/8/2008	21.0	11.0	15.4	493	
8/9/2008	21.0	11.0	15.4	493	
8/10/2008	21.0	11.0	15.4	493	
8/11/2008	26.0	11.0	16.8	147	
8/12/2008	25.0	9.0	15.8	342	
8/13/2008	14.0	9.0	11.5	227	
3/11/2009	21.0	17.0	19.0	285	
3/12/2009	21.0	16.0	18.1	240	
3/13/2009	26.0	16.0	20.3	404	
3/14/2009	31.0	17.0	22.9	236	
3/15/2009	29.0	16.0	21.0	178	
3/16/2009	26.0	16.0	21.0	773	
3/17/2009	22.0	14.0	17.5	978	
3/18/2009	21.0	11.0	16.3	827	
3/19/2009	22.0	12.0	16.9	778	
3/20/2009	25.0	11.0	17.9	369	
3/21/2009	17.0	12.0	13.8	373	
3/22/2009	20.0	13.0	15.9	240	
3/23/2009	27.0	11.0	17.6	356	
3/24/2009	28.0	12.0	17.9	400	
3/25/2009	26.0	11.0	17.6	324	
3/26/2009	25.0	11.0	17.8	236	
3/27/2009	22.0	10.0	15.8	253	
3/28/2009	28.0	16.0	21.5	449	
3/29/2009	34.0	14.0	24.3	302	
3/30/2009	34.0	15.0	21.5	276	
3/31/2009	26.0	14.0	20.6	645	
4/1/2009	24.0	12.0	17.4	445	
4/2/2009	26.0	12.0	19.2	280	
4/3/2009	35.0	19.0	24.1	285	
4/4/2009	36.0	20.0	28.2	253	
4/5/2009	30.0	16.0	21.7	458	
4/6/2009	27.0	15.0	22.3	609	
4/7/2009	40.0	16.0	27.8	276	
4/8/2009	26.0	15.0	20.4	360	
4/9/2009	26.0	15.0	20.4	360	
4/10/2009	28.0	13.0	21.9	498	
4/11/2009	34.0	18.0	27.1	409	
4/12/2009	31.0	19.0	24.4	320	
4/13/2009	33.0	18.0	25.7	178	
4/14/2009	34.0	16.0	24.1	169	
4/15/2009	27.0	16.0	20.2	129	
4/16/2009	27.0	16.0	20.2	129	
4/17/2009	27.0	16.0	20.2	129	
4/18/2009	27.0	16.0	20.2	129	
4/19/2009	27.0	16.0	20.2	129	
4/20/2009	27.0	16.0	20.2	129	
4/21/2009	27.0	16.0	20.2	129	
4/22/2009	27.0	16.0	20.2	129	
4/23/2009	20.0	16.0	17.6	422	
4/24/2009	19.0	14.0	16.8	285	
4/25/2009	23.0	13.0	17.6	365	
4/26/2009	29.0	12.0	20.6	169	
4/27/2009	32.0	13.0	20.9	142	
4/28/2009	21.0	13.0	17.2	569	
4/29/2009	22.0	15.0	17.6	302	
4/30/2009	22.0	15.0	18.2	618	
5/1/2009	23.0	13.0	17.3	596	
5/2/2009	20.0	12.0	15.5	480	
5/3/2009	19.0	8.0	13.6	209	
5/4/2009	17.0	10.0	12.6	138	
5/5/2009	20.0	9.0	12.9	160	
5/6/2009	22.0	10.0	14.6	373	
5/7/2009	24.0	11.0	17.0	573	
5/8/2009	24.0	12.0	17.4	471	
5/9/2009	33.0	13.0	20.9	236	
5/10/2009	15.0	10.0	12.4	316	
5/11/2009	16.0	11.0	12.4	244	
5/12/2009	20.0	9.0	14.6	156	
5/13/2009	20.0	11.0	16.1	196	
5/14/2009	21.0	10.0	15.2	236	
5/15/2009	22.0	11.0	15.9	267	
5/16/2009	21.0	10.0	15.1	302	
5/17/2009	21.0	13.0	16.4	9	
5/18/2009	24.0	10.0	16.6	9	
5/19/2009	28.0	11.0	19.9	9	
5/20/2009	36.0	18.0	25.3	9	
5/21/2009	23.0	14.0	17.4	9	
5/22/2009	24.0	11.0	17.4	9	
5/23/2009	22.0	15.0	17.9	9	
5/24/2009	22.0	12.0	16.2	9	
5/25/2009	24.0	10.0	16.0	231	
5/26/2009	28.0	10.0	17.8	164	
5/27/2009	17.0	14.0	15.6	249	
5/28/2009	20.0	13.0	15.9	293	
5/29/2009	18.0	12.0	14.4	400	
5/30/2009	19.0	10.0	13.9	671	
5/31/2009	21.0	7.0	13.4	253	
6/1/2009	20.0	9.0	13.4	200	
6/2/2009	20.0	9.0	13.3	280	
6/3/2009	21.0	8.0	13.6	271	
6/4/2009	11.0	8.0	9.5	138	
6/5/2009	11.0	8.0	9.5	138	
6/6/2009	13.0	12.0	12.4	347	
6/7/2009	21.0	15.0	17.6	756	
6/8/2009	19.0	13.0	14.9	396	
6/9/2009	19.0	13.0	14.9	396	
6/10/2009	27.0	16.0	21.8	333	
6/11/2009	17.0	9.0	12.8	160	
6/12/2009	15.0	9.0	11.7	347	
6/13/2009	18.0	11.0	15.1	467	
6/14/2009	22.0	9.0	14.5	280	
6/15/2009	19.0	11.0	13.6	124	
6/16/2009	19.0	11.0	13.6	124	
6/17/2009	19.0	11.0	13.6	124	
6/18/2009	19.0	11.0	13.6	124	
6/19/2009	19.0	11.0	13.6	124	
6/20/2009	19.0	11.0	13.6	124	
6/21/2009	19.0	11.0	13.6	124	
6/22/2009	19.0	11.0	13.6	124	
6/23/2009	15.0	12.0	13.7	578	
6/24/2009	17.0	10.0	13.7	502	
6/25/2009	21.0	10.0	15.2	818	
6/26/2009	20.0	9.0	14.8	382	
6/27/2009	25.0	12.0	19.3	222	
6/28/2009	30.0	15.0	25.4	338	
6/29/2009	30.0	16.0	23.5	484	
6/30/2009	31.0	20.0	24.8	400	
7/1/2009	22.0	18.0	20.7	293	
7/2/2009	22.0	16.0	18.9	293	
7/3/2009	24.0	13.0	19.3	302	
7/4/2009	24.0	11.0	18.8	231	
7/5/2009	24.0	11.0	17.5	298	
7/6/2009	24.0	11.0	17.5	298	
7/7/2009	24.0	11.0	17.5	298	
7/8/2009	24.0	11.0	17.5	298	
7/9/2009	24.0	11.0	17.5	298	
7/10/2009	19.0	14.0	15.9	280	
7/11/2009	17.0	12.0	14.3	227	
7/12/2009	19.0	10.0	13.7	302	
7/13/2009	16.0	11.0	12.8	307	
7/14/2009	18.0	9.0	12.6	591	
7/15/2009	19.0	9.0	13.9	467	
7/16/2009	29.0	10.0	19.6	338	
7/17/2009	30.0	17.0	22.8	689	
7/18/2009	31.0	20.0	24.1	520	
7/19/2009	32.0	19.0	25.8	449	
7/20/2009	33.0	17.0	24.4	351	
7/21/2009	19.0	11.0	14.6	356	
7/22/2009	21.0	8.0	14.8	551	
7/23/2009	22.0	12.0	16.0	742	
7/24/2009	26.0	10.0	18.2	578	
7/25/2009	28.0	18.0	21.4	591	
7/26/2009	29.0	21.0	24.1	738	
7/27/2009	32.0	18.0	23.9	720	
7/28/2009	19.0	12.0	15.7	516	
7/29/2009	13.0	8.0	12.1	271	
7/30/2009	15.0	10.0	13.2	365	
7/31/2009	15.0	8.0	12.2	533	
8/1/2009	19.0	13.0	17.0	831	
8/2/2009	25.0	15.0	21.1	378	
8/3/2009	29.0	14.0	20.7	240	
8/4/2009	17.0	9.0	14.1	298	
8/5/2009	17.0	11.0	14.6	756	
8/6/2009	26.0	15.0	19.6	511	
8/7/2009	18.0	11.0	15.2	573	
8/8/2009	20.0	9.0	15.2	516	
8/9/2009	20.0	9.0	15.2	516	
8/10/2009	17.0	10.0	14.2	480	
8/11/2009	20.0	12.0	15.8	711	
8/12/2009	18.0	10.0	14.4	747	
8/13/2009	21.0	9.0	13.8	449	
8/14/2009	28.0	9.0	15.9	480	
8/15/2009	20.0	8.0	13.6	378	
8/16/2009	10.0	9.0	9.6	169	
8/17/2009	13.0	10.0	11.3	169	
8/18/2009	17.0	9.0	12.0	351	
8/19/2009	17.0	10.0	13.1	645	
8/20/2009	21.0	7.0	13.0	413	
8/21/2009	22.0	8.0	14.9	520	
8/22/2009	20.0	10.0	14.1	662	
8/23/2009	23.0	9.0	14.4	520	
8/24/2009	23.0	9.0	14.4	520	
8/25/2009	23.0	9.0	14.4	520	
8/26/2009	23.0	9.0	14.4	520	
8/27/2009	23.0	9.0	14.4	520	
8/28/2009	23.0	9.0	14.4	520	
8/29/2009	23.0	9.0	14.4	520	
8/30/2009	23.0	9.0	14.4	520	
8/31/2009	23.0	9.0	14.4	520	
9/1/2009	19.0	12.0	15.8	422	
9/2/2009	21.0	11.0	16.1	622	
9/3/2009	20.0	11.0	16.0	604	
9/4/2009	19.0	10.0	14.3	493	
9/5/2009	25.0	10.0	14.8	200	
9/6/2009	18.0	9.0	12.8	360	
9/7/2009	19.0	7.0	13.6	418	
9/8/2009	17.0	11.0	13.1	947	
9/9/2009	22.0	11.0	16.5	956	
9/10/2009	21.0	10.0	14.9	707	
9/11/2009	25.0	10.0	15.7	587	
9/12/2009	25.0	10.0	15.7	587	
9/13/2009	25.0	12.0	17.8	551	
9/14/2009	16.0	11.0	13.4	365	
9/15/2009	19.0	11.0	14.6	596	
9/16/2009	19.0	10.0	13.3	756	
9/17/2009	21.0	10.0	14.2	911	
9/18/2009	23.0	12.0	16.9	853	
9/19/2009	23.0	12.0	16.9	853	
9/20/2009	19.0	12.0	14.5	404	
9/21/2009	16.0	9.0	11.9	302	
9/22/2009	19.0	7.0	12.8	164	
9/23/2009	19.0	12.0	15.6	240	
9/24/2009	19.0	13.0	16.4	600	
9/25/2009	20.0	8.0	13.9	520	
9/26/2009	20.0	8.0	13.1	458	
9/27/2009	23.0	10.0	16.3	822	
9/28/2009	23.0	11.0	16.8	729	
9/29/2009	21.0	11.0	15.2	285	
9/30/2009	21.0	10.0	16.0	200	
10/1/2009	20.0	9.0	14.0	231	
10/2/2009	18.0	11.0	13.4	200	
10/3/2009	16.0	12.0	13.0	231	
10/4/2009	16.0	10.0	12.6	191	
10/5/2009	18.0	9.0	12.7	231	
10/6/2009	22.0	9.0	14.9	422	
10/7/2009	21.0	11.0	15.4	649	
10/8/2009	22.0	11.0	15.8	707	
10/9/2009	20.0	12.0	16.1	800	
10/10/2009	20.0	11.0	14.0	547	
10/11/2009	20.0	11.0	14.6	511	
10/12/2009	23.0	12.0	15.9	738	
10/13/2009	27.0	10.0	14.2	338	
10/14/2009	18.0	11.0	14.2	347	
10/15/2009	19.0	13.0	15.2	489	
10/16/2009	21.0	11.0	15.3	805	
10/17/2009	21.0	11.0	15.3	805	
10/18/2009	21.0	11.0	15.3	805	
10/19/2009	21.0	11.0	15.3	805	
10/20/2009	21.0	11.0	15.3	805	
10/21/2009	21.0	11.0	15.3	805	
10/22/2009	27.0	14.0	18.1	249	
10/23/2009	27.0	12.0	18.1	342	
10/24/2009	22.0	11.0	16.0	409	
