sam_id	ped_id	hz_tp	hz_bt	sand_tot	silt_tot	clay_tot	db_13b		w3cld	w15ad
sam_id	ped_id	hz_tp	hz_bt	sand_tot	silt_tot	clay_tot	db_13b		w3cld	w15ad
4001009	4000141	0	15	71.19999695	25.10000038	3.700000048	1.450000048	0.970000029	0.136299998	0.036250003
4001010	4000141	15	28	83.5	12.69999981	3.799999952	1.450000048	0.25	0.072500005	0.020300001
4001011	4000141	28	84	93.59999847	4.599999905	1.799999952	1.450000048	0.230000004	0.037700001	0.0145
4001155	4000157	0	8	43.79999924	42.40000153	13.80000019	1.399999976	2.819999933	0.229599997	0.095200002
4001156	4000157	8	13	28.10000038	35.09999847	36.79999924	1.440000057	0.970000029	0.313919991	0.195840016
4001157	4000157	13	18	33	31.29999924	35.70000076	1.399999976	0.920000017	0.305199981	0.207200006
4001158	4000157	18	23	48.59999847	25.39999962	26	1.440000057	0.540000021	0.279359996	0.155520007
4001159	4000157	23	43	51.59999847	26.60000038	21.79999924	1.480000019	0.310000002	0.247160017	0.124319993
4001160	4000157	43	71	35.79999924	35.59999847	28.60000038	1.620000005	0.310000002	0.298079997	0.176579997
4001161	4000157	71	100	35.40000153	35.29999924	29.29999924	1.590000033	0.310000002	0.340259999	0.182850003
4001164	4000157	155	195	23.89999962	38.5	37.59999847	1.480000019	0.349999994	0.383320004	0.223480016
4001165	4000158	0	25	0.800000012	84	15.19999981	1.379999995	0.50999999	0.350519985	0.091079995
4001167	4000158	36	56	0.100000001	70.30000305	28.70000076	1.470000029	0.379999995	0.329279989	0.182280004
4001168	4000158	56	99	1.100000024	70.5	28.39999962	1.519999981	0.159999996	0.325279981	0.18847999
4001169	4000158	99	140	3.099999905	69.09999847	27.79999924	1.5	0.050000001	0.350999981	0.20099999
4001170	4000158	140	190	4	71.09999847	24.89999962	1.409999967	0.100000001	0.360960007	0.183300003
4001171	4000158	190	305	1.899999976	75.69999695	21.29999924	1.480000019	-9.9	0.372960001	0.156880006
4001172	4000159	0	20	55.70000076	41.09999847	3.200000048	0.910000026	3.539999962	0.262989998	0.084630005
4001173	4000159	20	25	55.09999847	41.79999924	3.099999905	1.080000043	3.339999914	0.266760021	0.092880011
4001174	4000159	25	36	57.29999924	39.40000153	3.299999952	1.360000014	0.75999999	0.155039996	0.035359997
4001175	4000159	36	43	52.59999847	44.70000076	2.700000048	0.779999971	3.859999895	0.347879976	0.078780003
4001176	4000159	43	53	49.59999847	48.09999847	2.299999952	1.129999995	2.900000095	0.378549993	0.108480006
4001177	4000159	53	84	55.5	42.79999924	1.700000048	1.320000052	1.230000019	0.269280016	0.051480003
4001178	4000159	84	105	64.69999695	34	1.299999952	1.690000057	0.270000011	0.138579994	0.025350001
4001183	4000160	18	33	57.90000153	32.29999924	9.800000191	1.25999999	1.5	0.199080005	0.088199995
4001184	4000160	33	51	58.40000153	31.89999962	9.699999809	1.350000024	0.810000002	0.190350011	0.070199996
4001185	4000160	51	71	67.19999695	26.70000076	6.099999905	1.919999957	0.119999997	0.142079994	0.044159997
4001186	4000160	71	105	66.30000305	25.89999962	7.800000191	1.850000024	0.129999995	0.159100011	0.057349999
4001187	4000161	0	15	19.79999924	49.70000076	30.5	1.620000005	1.50999999	0.343440026	0.187920004
4001188	4000161	15	30	21	46.20000076	32.79999924	1.570000052	1.419999957	0.354820013	0.199390009
4001189	4000161	30	41	24.20000076	43.79999924	32	1.50999999	0.939999998	0.31408	0.194789991
4001190	4000161	41	64	20.89999962	45.90000153	33.20000076	1.559999943	0.699999988	0.335399985	0.212159991
4001191	4000161	64	89	20.89999962	45.40000153	33.70000076	1.549999952	0.589999974	0.336349994	0.221649989
4001192	4000161	89	115	56.20000076	19.20000076	24.60000038	1.679999948	0.289999992	0.252000004	0.152879998
4001193	4000161	115	155	57.29999924	19.5	23.20000076	1.659999967	0.239999995	0.252319992	0.152719989
4001196	4000162	0	5	23.60000038	60.40000153	16	1.450000048	5.480000019	0.500250041	0.142100006
4001197	4000162	5	18	19.70000076	62.09999847	18.20000076	1.450000048	1.129999995	0.404550016	0.094250001
4001198	4000162	18	33	12.39999962	64.40000153	23.20000076	1.450000048	0.330000013	0.372650027	0.123250008
4001199	4000162	33	58	10.30000019	69.5	20.20000076	1.450000048	0.140000001	0.33495003	0.121799998
4001218	4000166	0	15	5.300000191	17.60000038	77.09999847	1.450000048	4.300000191	0.606100023	0.462550014
4001219	4000166	15	33	6	17.20000076	76.80000305	1.450000048	1.75	0.58434999	0.487199992
4001220	4000166	33	51	3.099999905	13.89999962	83.90000153	1.450000048	0.699999988	0.633650005	0.517650008
4001221	4000166	51	86	1.899999976	14.89999962	83.19999695	1.450000048	0.5	0.61044997	0.495900035
4001222	4000166	86	115	5.699999809	23.89999962	70.40000153	1.450000048	0.25	0.508949995	0.435000002
4001223	4000166	115	150	11.60000038	35.70000076	52.70000076	1.450000048	0.159999996	0.4727	0.397300005
4001224	4000166	150	185	15	36.59999847	48.40000153	1.450000048	0.119999997	0.50605005	0.379900038
4001228	4000167	0	15	3.299999952	83.5	13.10000038	1.480000019	0.959999979	0.254560024	0.084359996
4001229	4000167	15	33	2.700000048	72.69999695	24.60000038	1.460000038	0.270000011	0.294920027	0.153300002
4001230	4000167	33	61	3.299999952	74.59999847	22.10000038	1.399999976	0.140000001	0.338800013	0.147
4001231	4000167	61	81	4.199999809	78.30000305	17.5	1.5	0.100000001	0.360000014	0.131999999
4001232	4000167	81	94	8.699999809	76.69999695	14.60000038	1.440000057	0.059999999	0.303840011	0.108000003
4001233	4000167	94	120	4.199999809	77.59999847	18.20000076	1.600000024	0.039999999	0.319999993	0.150399998
4001234	4000167	120	135	2.900000095	77.90000153	19.20000076	1.529999971	0.039999999	0.358019978	0.151469991
4001235	4000167	135	150	1.899999976	70.90000153	27.20000076	1.600000024	0.059999999	0.337600023	0.196800008
4001236	4000167	150	200	2.099999905	79.09999847	18.79999924	1.539999962	0.039999999	0.346499979	0.144759998
4001265	4000171	5	13	28.60000038	42.20000076	29.20000076	1.450000048	0.930000007	0.287099987	0.185600013
4001267	4000171	33	56	21.60000038	40.09999847	38.29999924	1.450000048	0.629999995	0.33495003	0.197200015
4001269	4000171	56	84	20	30.20000076	49.79999924	1.450000048	0.25999999	0.261000007	0.072500005
4001325	4000179	0	18	15.69999981	43.79999924	40.5	1.450000048	1.480000019	0.465449989	0.314650029
4001326	4000179	18	30	14.80000019	43.20000076	42	1.450000048	1.190000057	0.452400029	0.311750025
4001327	4000179	30	43	11	40.59999847	48.40000153	1.450000048	0.540000021	0.443700016	0.332049996
4001328	4000179	43	81	7.099999905	39.70000076	53.20000076	1.450000048	0.319999993	0.50605005	0.362500012
4001329	4000179	81	125	19.10000038	42.90000153	38	1.450000048	0.100000001	0.437900037	0.32190001
4001355	4000183	0	13	20	55.5	24.5	1.440000057	1.789999962	0.311040014	0.161280006
4001356	4000183	13	36	12.39999962	22.60000038	65	1.289999962	0.610000014	0.438599974	0.340559989
4001357	4000183	36	64	11.19999981	22.5	66.30000305	1.269999981	0.239999995	0.462280005	0.346709996
4001358	4000183	64	91	12.69999981	19.29999924	68	1.269999981	0.170000002	0.46735999	0.349249989
4001359	4000183	91	125	14.69999981	20.89999962	64.40000153	1.370000005	0.100000001	0.430179983	0.361680001
4001360	4000183	125	165	14	22.70000076	63.29999924	1.419999957	0.02	0.424579978	0.347900003
4001361	4000183	165	205	11	27.29999924	61.70000076	1.450000048	0.119999997	0.414700031	0.342200011
4001370	4000185	0	15	41.59999847	45.90000153	12.5	1.620000005	1.129999995	0.231660008	0.077760004
4001371	4000185	15	36	36.90000153	41.79999924	21.29999924	1.710000038	0.409999996	0.246240005	0.177839994
4001372	4000185	36	66	35.40000153	40.59999847	24	1.600000024	0.150000006	0.288000017	0.187199995
4001373	4000185	66	100	23.79999924	41.5	34.70000076	1.409999967	0.109999999	0.366599977	0.231239989
4001374	4000185	100	125	13.30000019	44.5	42.20000076	1.440000057	0.100000001	0.368640006	0.266400009
4001375	4000185	125	165	32.79999924	37.70000076	29.5	1.700000048	0.059999999	0.309400022	0.236300007
4001376	4000185	165	195	36.5	33	30.5	1.659999967	0.050000001	0.330339998	0.229079992
4001377	4000185	195	230	39.40000153	32.90000153	27.70000076	1.75	0.02	0.323749989	0.22225
4001379	4000186	0	18	55.79999924	33.79999924	10.39999962	1.590000033	0.689999998	0.216240004	0.068370007
4001380	4000186	18	36	56.09999847	32.40000153	11.5	1.659999967	0.360000014	0.204180002	0.076359995
4001381	4000186	36	71	38.59999847	24.20000076	37.20000076	1.539999962	0.319999993	0.351119965	0.234079987
4001382	4000186	71	100	47.09999847	22.29999924	30.60000038	1.620000005	0.140000001	0.340200007	0.22518
4001383	4000186	100	135	55.09999847	21.5	23.39999962	1.690000057	0.07	0.299130023	0.184210002
4001384	4000186	135	175	28.70000076	43.20000076	28.10000038	1.649999976	0.07	0.331649989	0.244200006
4001385	4000186	175	200	61.79999924	19.60000038	18.60000038	1.789999962	0.029999999	0.236279994	0.159309983
4001386	4000186	200	215	23.5	44.90000153	31.60000038	1.690000057	0.029999999	0.316030025	0.255190015
4001388	4000187	5	15	66.09999847	23.60000038	10.30000019	1.669999957	0.289999992	0.140279993	0.06346
4001389	4000187	15	23	58.29999924	28.70000076	13	1.620000005	0.25999999	0.155520007	0.071280003
4001390	4000187	23	30	50.29999924	32.5	17.20000076	1.600000024	0.25999999	0.187199995	0.088
4001391	4000187	30	43	27.10000038	22.5	50.40000153	1.429999948	0.200000003	0.367509991	0.220219985
4001392	4000187	43	58	27.29999924	25	47.70000076	1.440000057	0.280000001	0.394560009	0.22608
4001396	4000187	97	140	37.20000076	48.29999924	14.5	1.519999981	0.039999999	0.276639998	0.124639995
4001397	4000187	140	205	48.20000076	36.90000153	14.89999962	1.529999971	0.01	0.283050001	0.117809996
4001398	4000187	205	235	70.69999695	17.5	11.80000019	1.659999967	0.01	0.18592	0.102919996
4001399	4000188	0	5	68.69999695	23	8.300000191	1.570000052	0.400000006	0.180550009	0.067510001
4001400	4000188	5	13	56	34.40000153	9.600000381	1.659999967	0.289999992	0.217460006	0.08134
4001401	4000188	13	28	41.40000153	29.29999924	29.29999924	1.269999981	0.379999995	0.41783002	0.191770002
4001402	4000188	28	61	39.20000076	36.5	24.29999924	1.580000043	0.129999995	0.300200015	0.173800007
4001403	4000188	61	105	41.59999847	30.10000038	28.29999924	1.710000038	0.07	0.323190004	0.162450001
4001404	4000188	105	130	69.80000305	14	16.20000076	1.50999999	0.029999999	0.359379977	0.150999993
4001405	4000188	130	205	75.69999695	14.10000038	10.19999981	1.399999976	0.01	0.368199974	0.100799993
4001406	4000189	0	5	65.90000153	28.70000076	5.400000095	1.590000033	0.25	0.176490009	0.062010001
4001407	4000189	5	15	62.29999924	28.5	9.199999809	1.480000019	0.330000013	0.195360005	0.069559999
4001408	4000189	15	28	56.09999847	27.20000076	16.70000076	1.429999948	0.430000007	0.257399976	0.100099996
4001409	4000189	28	53	26.29999924	15	58.70000076	1.200000048	0.340000004	0.48120001	0.259200007
4001410	4000189	53	89	41.5	10.39999962	48.09999847	1.269999981	0.200000003	0.393700004	0.241300002
4001411	4000189	89	110	61.09999847	15.19999981	23.70000076	1.399999976	0.039999999	0.298199981	0.151199996
4001412	4000189	110	180	83	6.099999905	10.89999962	1.379999995	0.02	0.242880002	0.092459999
4001446	4000194	0	3	68.09999847	17.5	14.39999962	1.450000048	0.119999997	0.155149996	0.066700004
4001447	4000194	3	10	71.5	11.10000038	17.39999962	1.450000048	0.090000004	0.155149996	0.079750001
4001448	4000194	10	23	69.09999847	16	14.89999962	1.450000048	0.100000001	0.256650031	0.081200004
4001449	4000194	23	36	69.90000153	16.39999962	13.69999981	1.450000048	0.119999997	0.246500015	0.087000005
4001450	4000194	36	0	80.40000153	10.69999981	8.899999619	1.450000048	0.090000004	0.136299998	0.053650003
4001498	4000202	0	23	27.29999924	49	23.70000076	0.870000005	5.809999943	0.434130013	0.306240022
4001499	4000202	23	41	21.60000038	62.20000076	16.20000076	0.829999983	2.549999952	0.414999992	0.316229969
4001500	4000202	41	63	24.20000076	61.90000153	13.89999962	0.75999999	2.579999924	0.423319995	0.328319997
4001501	4000202	63	76	88.09999847	10.19999981	1.700000048	0.779999971	0.419999987	0.138060004	0.109980002
4001502	4000202	76	99	27.20000076	54.09999847	18.70000076	0.75999999	0.790000021	0.440799981	0.389880002
4001521	4000205	0	15	54.70000076	34.90000153	10.39999962	0.959999979	3.5	0.414719999	0.092160001
4001522	4000205	15	36	65.19999695	27.10000038	7.699999809	1.74000001	0.100000001	0.191400006	0.04002
4001523	4000205	36	79	68.90000153	24.79999924	6.300000191	1.919999957	0.059999999	0.168960005	0.046080001
4001524	4000205	36	56	63.20000076	24.29999924	12.5	1.870000005	0.109999999	0.215049997	0.095369995
4001525	4000205	56	99	58.40000153	27.89999962	13.69999981	1.899999976	0.02	0.237499997	0.110200003
4001526	4000205	99	125	51.59999847	34.5	13.89999962	1.899999976	0.07	0.260299981	0.117799997
4001527	4000205	125	165	47.90000153	39.09999847	13	1.879999995	0.07	0.268840015	0.12032
4001528	4000206	0	23	49.59999847	40.59999847	9.800000191	1.539999962	1.460000038	0.249480009	0.086239994
4001529	4000206	23	38	50	40.70000076	9.300000191	1.580000043	0.289999992	0.214880019	0.067940004
4001530	4000206	38	64	59.5	34.20000076	6.300000191	1.519999981	0.219999999	0.197599992	0.053199999
4001531	4000206	64	81	71.69999695	24.70000076	3.599999905	1.639999986	0.119999997	0.162359998	0.039360002
4001532	4000206	81	109	65.90000153	30.29999924	3.799999952	1.629999995	0.100000001	0.17441	0.037489999
4001533	4000206	109	152	60.70000076	36.09999847	3.200000048	1.690000057	0.079999998	0.22815001	0.032110002
4001535	4000207	0	8	72.69999695	17.10000038	10.19999981	1.549999952	0.959999979	0.134849995	0.083700001
4001536	4000207	8	23	70.90000153	18.5	10.60000038	1.50999999	0.560000002	0.147980005	0.060400002
4001537	4000207	23	48	70.30000305	18.20000076	11.5	1.460000038	0.340000004	0.1752	0.045260001
4001538	4000207	48	71	68.69999695	19.39999962	11.89999962	1.429999948	0.280000001	0.144429997	0.05291
4001539	4000207	71	89	70.59999847	18.5	10.89999962	1.460000038	0.100000001	0.159140006	0.093440004
4001540	4000207	89	110	82.30000305	12.5	5.199999809	1.919999957	0.029999999	0.128639996	0.088319995
4001542	4000208	0	15	19.70000076	40.09999847	40.20000076	1.450000048	2.279999971	0.468349993	0.329150021
4001543	4000208	15	33	21.89999962	40.09999847	38	1.450000048	1.350000024	0.435000002	0.332049996
4001564	4000211	0	18	2.400000095	69.69999695	27.89999962	1.450000048	2.779999971	0.403100014	0.18705
4001565	4000211	18	33	2.700000048	65.69999695	31.60000038	1.450000048	1.879999995	0.432099998	0.205899999
4001566	4000211	33	48	2.700000048	62.09999847	35.20000076	1.450000048	1.320000052	0.40745002	0.226200014
4001569	4000211	81	99	2.400000095	60	37.59999847	1.450000048	0.25	0.450950027	0.265349984
4001572	4000211	145	175	1.299999952	64.80000305	33.90000153	1.450000048	0.119999997	0.469800025	0.239250004
4001590	4000214	0	8	61	29.89999962	9.100000381	1.24000001	1.820000052	0.389360011	0.06944
4001591	4000214	8	18	61.90000153	27.60000038	10.5	1.399999976	0.930000007	0.352800012	0.067200005
4001592	4000214	18	25	66.40000153	24.10000038	9.5	1.389999986	0.680000007	0.266880006	0.061160002
4001593	4000214	25	30	72.5	21.39999962	6.099999905	1.389999986	0.469999999	0.237690002	0.047260001
4001594	4000214	30	38	68.90000153	17.10000038	14	1.600000024	0.409999996	0.288000017	0.123199999
4001595	4000214	38	53	66.19999695	14.30000019	19.5	1.480000019	0.479999989	0.331519991	0.127280012
4001596	4000214	53	71	82.40000153	8.300000191	9.300000191	1.519999981	0.209999993	0.272080004	0.060799997
4001597	4000214	71	97	81.90000153	9.199999809	8.899999619	1.610000014	0.090000004	0.270479977	0.077280007
4001598	4000214	97	110	59	22.10000038	18.89999962	1.50999999	0.189999998	0.389579982	0.149489999
4001599	4000214	110	135	61.40000153	19.70000076	18.89999962	1.25	0.319999993	0.405000031	0.147500008
4001600	4000214	135	170	76.09999847	9.800000191	14.10000038	1.330000043	0.07	0.389690012	0.119700007
4001614	4000217	0	18	3	66.59999847	30.39999962	1.309999943	2.200000048	0.319639981	0.170299992
4001615	4000217	18	33	2.599999905	63.90000153	33.5	1.25	1.870000005	0.342500001	0.176250011
4001616	4000217	33	46	2.799999952	64.40000153	32.79999924	1.24000001	1.110000014	0.327360004	0.179800004
4001617	4000217	46	69	3.200000048	66.40000153	30.39999962	1.230000019	0.579999983	0.321030021	0.172200009
4001618	4000217	69	86	4.099999905	67.69999695	28.20000076	1.24000001	0.330000013	0.316199988	0.166160002
4001620	4000217	110	125	3.799999952	68.19999695	28	1.309999943	0.170000002	0.353699982	0.179469988
4001621	4000217	125	145	3.700000048	69.40000153	26.89999962	1.340000033	0.109999999	0.35778001	0.182240009
4001626	4000218	23	46	14.60000038	61.09999847	24.29999924	1.450000048	0.699999988	0.272599995	0.120350011
4001627	4000218	46	66	13.69999981	54.40000153	31.89999962	1.450000048	0.600000024	0.288549989	0.159500003
4001628	4000218	66	100	16	41.79999924	42.20000076	1.450000048	0.400000006	0.316100001	0.218950018
4001629	4000218	100	130	17.79999924	40.5	41.70000076	1.450000048	0.239999995	0.332049996	0.223299995
4001631	4000219	0	13	9.5	67.40000153	23.10000038	1.220000029	2.539999962	0.309879988	0.134200007
4001632	4000219	13	25	7.5	59.29999924	33.20000076	1.269999981	1.799999952	0.387349993	0.1778
4001633	4000219	25	41	5.599999905	51.79999924	42.59999847	1.340000033	1.24000001	0.37252	0.206359997
4001634	4000219	41	58	5.099999905	50.20000076	44.70000076	1.399999976	0.75	0.393400013	0.254799992
4001635	4000219	58	79	6.400000095	56.79999924	36.79999924	1.399999976	0.379999995	0.373800009	0.223999992
4001636	4000219	79	100	7.300000191	69.5	23.20000076	1.289999962	0.230000004	0.362489998	0.145769998
4001637	4000219	100	130	7.800000191	67.19999695	25	1.279999971	0.180000007	0.381439984	0.151040003
4001638	4000219	130	150	7	68	25	1.279999971	0.159999996	0.371199995	0.144639999
4001647	4000221	0	15	36.20000076	37.40000153	26.39999962	1.090000033	1.429999948	0.29212001	0.119900003
4001648	4000221	15	38	32.70000076	35.70000076	31.60000038	1.110000014	1.019999981	0.267509997	0.133200005
4001649	4000221	38	61	27.60000038	36.09999847	36.29999924	1.220000029	0.689999998	0.308660001	0.152500004
4001651	4000221	84	115	22.39999962	40.09999847	37.5	1.299999952	0.289999992	0.343199968	0.141699985
4001653	4000221	145	175	16.79999924	45.20000076	38	1.440000057	0.129999995	0.332640022	0.164159998
4001662	4000223	18	53	62	27	11	1.610000014	0.699999988	0.17227	0.080499999
4001663	4000223	53	76	57.29999924	28.5	14.19999981	1.789999962	0.319999993	0.2148	0.103820004
4001664	4000223	76	110	49.20000076	28.39999962	22.39999962	1.809999943	0.209999993	0.273310006	0.180999994
4001665	4000223	110	140	57.90000153	24.29999924	17.79999924	1.850000024	0.159999996	0.24605	0.148000002
4001666	4000223	140	150	79.80000305	11.5	8.699999809	1.649999976	0.07	0.138599992	0.069299996
4001668	4000224	0	10	19	50.5	30.5	1.419999957	3.900000095	0.39192	0.205899999
4001669	4000224	10	41	18.79999924	48	33.20000076	1.230000019	1.159999967	0.329640001	0.173430011
4001670	4000224	41	81	19.5	46.20000076	34.29999924	1.220000029	0.790000021	0.335500002	0.182999998
4001671	4000224	81	91	18.20000076	46.90000153	34.90000153	1.210000038	0.610000014	0.36421001	0.210539997
4001672	4000224	91	115	31.70000076	46.20000076	22.10000038	1.070000052	0.270000011	0.483640045	0.146590009
4001673	4000224	115	150	38.09999847	46.09999847	15.80000019	1.49000001	0.159999996	0.427630007	0.26820001
4001675	4000225	0	5	19.29999924	65	15.69999981	1.299999952	2.24000001	0.322399974	0.128699988
4001676	4000225	5	10	16.60000038	61.29999924	22.10000038	1.24000001	1.049999952	0.302560002	0.132679999
4001677	4000225	10	20	17.79999924	57.40000153	24.79999924	1.289999962	0.75	0.291539997	0.15738
4001678	4000225	20	30	18.5	53.5	28	1.190000057	0.579999983	0.293930024	0.151130006
4001679	4000225	30	53	13.60000038	26.10000038	60.29999924	1.230000019	0.529999971	0.484620035	0.371460021
4001680	4000225	53	63	34.5	24.29999924	41.20000076	1.100000024	0.469999999	0.46420002	0.279399991
4001681	4000225	63	69	81.80000305	14.30000019	3.900000095	1.539999962	0.289999992	0.307999998	0.164779991
4001682	4000225	69	105	84.90000153	10.69999981	4.400000095	1.440000057	0.150000006	0.316799998	0.146880001
4001683	4000225	105	125	71.80000305	18.89999962	9.300000191	1.429999948	0.119999997	0.285999984	0.148719996
4001693	4000227	0	18	17	60.79999924	22.20000076	1.029999971	4.349999905	0.505729973	0.176129997
4001694	4000227	18	33	16	64.30000305	19.70000076	0.910000026	1.409999967	0.455000013	0.142870009
4001696	4000227	41	51	7.400000095	32.70000076	59.90000153	1.320000052	0.660000026	0.459360003	0.374880016
4001698	4000227	63	94	8.5	38.40000153	53.09999847	1.279999971	0.370000005	0.487679958	0.413439989
4001700	4000228	0	28	9.199999809	36.29999924	54.5	1.450000048	6.039999962	0.513300061	0.384250015
4001701	4000228	28	46	7.400000095	34.90000153	57.70000076	1.450000048	2.039999962	0.387150019	0.330599993
4001702	4000228	46	71	9.800000191	30.60000038	59.59999847	1.450000048	1.330000043	0.498800039	0.359600008
4001703	4000228	71	97	23.29999924	21	55.70000076	1.450000048	0.860000014	0.517650008	0.375550002
4001704	4000228	97	120	17	23.29999924	59.70000076	1.450000048	0.720000029	0.458200008	0.382800013
4001705	4000228	120	155	19.20000076	27.20000076	53.59999847	1.450000048	0.560000002	0.432099998	0.355250001
4001706	4000228	155	180	17.10000038	45.29999924	37.59999847	1.450000048	0.189999998	0.329150021	0.261000007
4001714	4000230	46	69	9.300000191	5.199999809	85.5	1.25999999	0.550000012	0.430920005	0.409500003
4001715	4000230	69	99	5.800000191	4.699999809	89.5	1.25999999	0.349999994	0.427140027	0.379260004
4001716	4000230	99	130	3.099999905	6.300000191	90.59999847	1.279999971	0.25	0.446720004	0.381439984
4001759	4000237	23	41	53.09999847	28.70000076	18.20000076	1.789999962	0.150000006	0.2148	0.114560001
4001760	4000237	41	74	47.29999924	29.20000076	23.5	1.779999971	0.129999995	0.243859991	0.156640008
4001761	4000237	74	120	47.70000076	22.60000038	29.70000076	1.710000038	0.129999995	0.278730005	0.189810008
4001764	4000237	120	160	53.79999924	20	26.20000076	1.75999999	0.109999999	0.263999999	0.181280002
4001765	4000237	160	225	59.79999924	17.70000076	22.5	1.769999981	0.059999999	0.26372999	0.159299999
4001767	4000237	160	225	63.79999924	15.60000038	20.60000038	1.75	0.02	0.211750001	0.140000001
4001768	4000237	220	265	72.30000305	17.39999962	10.30000019	1.809999943	-9.9	0.200910002	0.076019995
4001776	4000239	0	15	9.199999809	23.60000038	67.19999695	1.450000048	5.199999809	0.604650021	0.432099998
4001777	4000239	15	28	4.300000191	13.89999962	81.80000305	1.450000048	2.00999999	0.627849996	0.494450003
4001778	4000239	28	48	4.699999809	17.29999924	78	1.450000048	1.340000033	0.632200003	0.507499993
4001779	4000239	48	69	8.5	24.10000038	67.40000153	1.450000048	0.870000005	0.623500049	0.493000031
4001780	4000239	69	94	10	33.20000076	56.79999924	1.450000048	0.589999974	0.585800052	0.465449989
4001781	4000239	94	125	20.60000038	39.79999924	39.59999847	1.450000048	0.469999999	0.629300058	0.437900037
4001792	4000241	4	18	50.5	19.29999924	30.20000076	1.480000019	0.980000019	0.304880023	0.189440012
4001793	4000241	18	24	44.40000153	18.10000038	37.5	1.460000038	0.709999979	0.335800022	0.246739998
4001794	4000241	24	46	35.29999924	17.10000038	47.59999847	1.399999976	0.379999995	0.408800006	0.313600004
4001795	4000241	46	71	42	15.39999962	42.59999847	1.399999976	0.109999999	0.419999987	0.31219998
4001796	4000241	71	97	56.29999924	18	25.70000076	1.419999957	0.039999999	0.362099975	0.220099986
4001833	4000247	0	18	14.5	37.79999924	47.70000076	1.279999971	1.960000038	0.400639981	0.286719978
4001834	4000247	18	38	9.100000381	29.5	61.40000153	1.169999957	1.169999957	0.464489996	0.305370003
4001835	4000247	38	61	6.900000095	29.39999962	63.70000076	1.230000019	0.439999998	0.457560003	0.322260022
4001836	4000247	61	97	7.099999905	33.70000076	59.20000076	1.279999971	0.129999995	0.453120023	0.302080005
4001837	4000247	97	135	7.400000095	34.59999847	58	1.340000033	0.100000001	0.438180029	0.302840024
4001838	4000247	135	170	9.399999619	32.5	58.09999847	1.330000043	0.059999999	0.445550025	0.321860015
4001841	4000248	0	18	10.5	38.70000076	50.79999924	1.450000048	1.440000057	0.44659999	0.291450024
4001842	4000248	18	33	8.899999619	38	53.09999847	1.450000048	0.910000026	0.471250027	0.297250003
4001843	4000248	33	61	7.800000191	35	57.20000076	1.450000048	0.689999998	0.522000015	0.333499998
4001845	4000248	81	110	8.199999809	32.40000153	59.40000153	1.450000048	0.449999988	0.522000015	0.330599993
4001846	4000248	110	150	7.300000191	27.29999924	65.40000153	1.450000048	0.180000007	0.526350021	0.36105001
4001847	4000249	0	18	17.70000076	30.70000076	51.59999847	1.450000048	1.639999986	0.469800025	0.2958
4001848	4000249	18	36	16.70000076	28.29999924	55	1.450000048	1.289999962	0.588699996	0.340750009
4001849	4000249	36	58	13.60000038	24.79999924	61.59999847	1.450000048	0.629999995	0.591600001	0.392950028
4001850	4000249	58	86	12.39999962	24.60000038	63	1.450000048	0.370000005	0.559700012	0.379900038
4001851	4000249	86	130	13.30000019	28.5	58.20000076	1.450000048	0.119999997	0.535050035	0.356700003
4001853	4000250	0	15	23.10000038	40.70000076	36.20000076	1.460000038	1.049999952	0.34018001	0.204400003
4001854	4000250	15	56	16.89999962	39	44.09999847	1.429999948	0.870000005	0.384669989	0.254539967
4001856	4000250	84	125	15.60000038	38.70000076	45.70000076	1.419999957	0.610000014	0.407539994	0.268379986
4001859	4000250	200	245	17.10000038	33.5	49.40000153	1.419999957	0.100000001	0.418899983	0.278319985
4001861	4000251	10	46	33.29999924	28.79999924	37.90000153	1.5	0.540000021	0.375	0.254999995
4001862	4000251	46	56	35.09999847	26.60000038	38.29999924	1.5	0.439999998	0.385500014	0.259499997
4001863	4000251	56	71	50.70000076	22.89999962	26.39999962	1.529999971	0.280000001	0.362610012	0.26316002
4001864	4000251	71	115	79.59999847	1.100000024	9.300000191	1.590000033	0.01	0.308459997	0.244859993
4001865	4000251	115	145	81.5	11.30000019	7.199999809	1.730000019	-9.9	0.268150002	0.247390002
4001871	4000253	0	23	33.90000153	43.59999847	22.5	1.289999962	2.039999962	0.225749999	0.145769998
4001872	4000253	23	30	29.79999924	45.5	24.70000076	1.700000048	0.670000017	0.2958	0.221000001
4001873	4000253	30	41	37.5	29.70000076	32.79999924	1.720000029	0.340000004	0.292400002	0.221880004
4001874	4000253	41	61	27	38.29999924	34.70000076	1.779999971	0.189999998	0.295480013	0.242080003
4001875	4000253	61	79	10.39999962	68.09999847	21.5	1.840000033	0.109999999	0.292560011	0.187680006
4001876	4000253	79	91	13.89999962	76	10.10000038	1.970000029	0.150000006	0.226549998	0.118200004
4001887	4000256	0	20	15.69999981	51.40000153	32.90000153	1.460000038	2.220000029	0.267179996	0.021900002
4001888	4000256	20	28	9.5	51.5	39	1.580000043	0.639999986	0.341280013	0.02844
4001889	4000256	28	38	7.199999809	47.5	45.29999924	1.590000033	0.389999986	0.352980018	0.03021
4001890	4000256	38	61	5.400000095	47.29999924	47.29999924	1.659999967	0.319999993	0.338639975	0.031539999
4001892	4000257	0	20	25.39999962	38.5	36.09999847	1.450000048	9.199999809	0.464000016	0.276950002
